Filename,ClassId
07355,35
01298,28
05853,2
03775,11
10598,22
01716,9
12468,3
06096,3
06928,2
02114,2
04836,5
05630,7
05557,24
00572,41
05347,5
08474,9
02876,9
00351,2
02597,25
01569,5
11178,9
01662,17
04263,12
10149,17
06627,1
02223,18
04086,21
00519,4
11389,4
07478,12
01193,10
04376,5
00380,19
08613,31
04970,9
06723,23
02047,7
02224,35
03917,31
09673,10
07978,38
01016,15
05358,4
07255,30
12470,29
05631,3
05177,8
01308,23
12438,5
07542,17
08180,13
07097,15
10385,23
05914,1
09389,20
12186,11
07918,35
06633,19
00488,9
05149,39
02866,12
09766,31
06764,10
04397,2
08229,10
00069,29
07519,35
07801,12
04111,17
08605,1
11727,33
00862,9
04058,25
00138,2
07587,5
00050,4
09485,25
02816,1
01654,38
12433,31
02765,31
07754,2
00638,17
02198,12
01284,19
00767,5
00156,6
10479,5
04326,5
04050,29
00663,7
05778,19
00646,12
06512,29
01439,10
05238,38
11668,38
09599,11
06382,10
02609,33
00510,8
02496,3
09733,15
09712,12
08694,8
05731,3
04529,28
03107,22
01440,5
00594,11
09127,30
08715,12
03693,8
01128,13
02290,1
11565,13
05449,10
10455,2
10951,13
07386,13
01602,1
00154,17
07501,3
03508,14
07037,8
05633,35
10678,13
02640,12
11000,7
06845,1
09761,7
06541,16
05479,15
00857,28
00390,4
04817,9
04859,14
00829,18
09918,32
06264,21
02424,6
10115,4
07805,12
06206,16
06467,5
05947,1
08182,13
06294,11
01571,1
07170,17
02596,17
02111,17
08800,8
08585,18
03686,31
07061,7
08203,29
02027,38
03024,5
07430,28
10942,31
11691,3
04732,19
09633,9
03551,18
04112,23
04831,7
05958,10
09376,4
01887,8
11121,38
06121,13
00578,13
00485,10
00021,33
03930,15
12107,24
08326,25
04413,42
06194,9
06640,10
02659,12
04632,9
11363,25
06703,3
00985,10
02057,36
05728,13
10155,29
12395,4
10866,18
05333,1
05140,13
03248,1
04692,11
05217,17
07746,8
01325,26
02477,12
05695,12
03752,28
03986,17
03583,17
06843,17
12350,9
01495,34
03259,2
04952,16
06595,7
07336,9
00329,2
02871,25
03790,15
05174,4
00193,38
12155,30
03680,2
03608,9
10143,9
03496,7
03829,38
00310,19
09811,35
11088,8
10295,10
04232,13
11920,13
10446,4
11683,5
11774,4
00588,5
05930,35
08754,38
11796,17
03888,13
01735,12
11438,1
08383,38
10713,41
02455,9
03719,28
10982,2
01272,3
10280,8
06001,35
00593,17
11167,36
04336,1
01604,7
03385,36
01031,8
10395,5
02243,16
06491,34
07225,18
08396,13
02426,10
03922,4
11310,8
02798,38
04878,33
04110,14
06989,1
11985,8
07541,31
09618,35
02162,9
01507,5
04123,34
01062,13
00926,9
06397,5
01589,13
01154,10
02757,18
02324,5
00124,2
01537,39
10692,18
06181,12
09283,12
08382,39
08375,23
03208,1
10873,9
05257,15
08887,4
08954,1
10688,5
08399,13
07875,13
01516,3
06910,8
05000,26
02699,3
07304,41
02021,25
01812,12
10003,38
10921,24
00230,25
09290,8
09375,14
08466,9
12379,12
00992,8
12574,7
08317,11
07506,4
12608,18
10783,7
00388,17
02745,38
09264,14
02585,2
04964,14
12245,12
12100,13
08630,15
00788,2
09692,30
00790,1
05022,42
06603,30
01090,16
08818,30
10183,12
07119,3
09580,4
01866,9
03199,5
01692,9
03722,28
04040,34
09458,23
01227,13
01444,11
07432,17
05004,5
00970,12
08751,31
09983,13
04940,9
01447,1
10772,18
04690,12
07018,9
12257,10
05129,15
01759,21
00357,3
01466,8
04453,25
11409,31
10357,3
04109,1
02723,9
09360,14
02769,17
00499,35
08965,14
00910,1
03161,10
07759,13
02832,34
01392,25
11257,5
09252,5
11967,11
08303,6
06938,18
06239,18
05835,10
02017,5
11034,25
00145,18
07648,2
04915,8
01736,4
00480,33
02282,13
04271,15
11199,9
02566,2
11129,15
05770,1
10076,11
02764,2
05648,5
03169,4
09182,24
07192,17
06219,6
09583,15
11550,10
04461,5
08524,7
08848,22
10589,10
00410,25
07745,27
07476,33
00137,40
04392,4
04082,4
02329,14
04457,3
03234,18
11928,11
02389,10
11625,22
04389,4
10178,15
01465,26
05901,4
06972,6
11661,23
05493,38
07199,10
09871,38
02402,8
02655,30
11394,20
05030,13
06804,9
07493,1
00784,7
07194,25
00989,39
03723,38
11599,21
04793,39
09080,4
09677,1
06543,38
09363,1
07080,26
00240,12
00421,5
09466,2
04925,31
08856,26
00953,13
01618,12
11797,34
02660,30
05544,9
09721,7
10622,17
09826,9
12354,26
08490,4
03904,28
02903,2
03989,10
01731,33
10958,3
07890,12
02502,23
09200,7
01872,9
08945,8
06154,17
01189,8
11025,17
05254,5
05926,5
12132,8
01559,20
08219,22
10576,2
11021,38
00744,4
03842,12
01941,15
04286,5
09281,15
10026,38
05301,11
09910,13
07810,8
00502,9
02200,7
07900,17
10186,10
05191,13
05641,3
02544,39
02797,10
01896,23
06325,31
04497,5
04235,8
11405,2
03597,12
03297,13
05895,18
06086,5
10277,38
00496,11
01212,39
10216,4
06310,30
06884,24
11392,25
00754,22
06401,4
03577,8
03761,6
12181,27
02341,13
01969,40
07479,1
07495,1
07954,12
11734,35
03152,2
08188,38
11852,12
09251,8
01305,16
01989,38
11273,25
02872,14
02285,38
07993,23
10037,33
04626,12
02725,35
01218,9
06733,2
03937,7
08627,7
12078,38
09181,2
00968,7
10278,4
12400,3
02878,13
05059,10
04966,39
04683,13
11789,11
06053,25
11822,5
11436,36
01573,3
01024,38
07642,10
08819,18
05380,15
06126,2
11217,36
11815,10
10923,2
08429,10
05944,25
06201,12
03064,12
00939,38
01681,25
06425,35
01211,12
06818,17
12441,15
06005,1
03685,5
08320,34
10405,4
10371,17
07258,42
04515,40
07062,14
11231,12
04366,15
11586,16
07060,1
11443,5
11893,7
12160,5
07829,4
11016,38
09697,5
09124,13
07573,10
00101,10
00943,4
06572,9
03362,25
07036,12
06776,3
05893,18
11947,20
09270,23
03600,6
10219,11
09481,10
03919,12
08813,1
00411,14
07281,34
07134,12
07757,13
12058,9
12143,5
05709,9
02509,5
10423,25
07612,2
09881,23
03195,11
12589,3
12535,1
09899,24
08334,13
01043,7
10659,30
03536,13
04559,5
10345,9
11008,17
10107,3
12596,13
03891,14
09510,1
08789,5
00937,2
01166,26
03525,5
00458,39
00952,15
10930,1
09813,1
02461,38
08189,6
08673,23
03197,2
05904,4
09340,38
04813,5
03209,2
04455,2
10128,13
11219,17
01129,1
11104,4
07294,14
00274,25
04069,30
03314,10
11362,24
00433,34
08448,14
07511,23
02624,13
01734,2
05582,11
11456,14
04099,13
10965,3
05130,18
12150,1
11612,17
06762,9
02076,38
10746,6
04454,18
09020,16
11482,13
03257,8
09139,3
06993,5
00084,10
05362,3
03557,12
00653,5
09132,1
07034,31
07657,4
02648,11
07512,38
04760,7
05533,38
11406,12
01416,3
00168,29
11515,35
08938,42
00474,35
07284,25
12049,2
04000,25
06329,5
02297,2
10804,9
07848,40
01679,13
03499,8
11418,11
09289,28
09397,33
04629,5
03230,31
10353,4
09411,18
00308,7
07725,18
06465,8
03903,12
12396,13
04278,36
06947,12
02957,28
00855,10
03473,42
10518,32
11341,24
06568,25
08618,8
12000,2
05863,38
12052,9
04613,39
06966,23
09352,3
00752,9
10912,1
00990,4
12047,5
07459,5
03231,23
00820,4
10091,25
11711,5
01393,5
08192,9
01163,17
09648,6
01680,13
04930,35
12416,13
01111,5
04335,41
11968,38
04379,4
11259,10
06662,2
07164,27
05258,13
06021,10
11349,12
05421,7
07050,10
10916,36
10374,38
09223,13
11902,15
05741,8
09410,6
03574,12
04939,2
09575,14
09434,24
12249,18
01343,12
04617,23
12310,38
05745,4
05018,12
00282,31
07589,13
11971,22
10185,3
01943,10
07556,38
11124,22
09403,13
03283,12
08516,11
04405,13
08018,12
01317,31
02948,15
02724,18
07448,30
04424,12
11404,31
07667,31
05413,18
04063,1
07247,1
07808,8
11437,13
00294,5
11451,30
09327,1
09860,2
10411,10
07925,37
11379,12
07662,31
00103,11
01224,17
11164,1
05211,38
04537,1
08650,12
12321,3
10652,1
08027,38
04509,30
05646,8
04651,10
04288,9
08014,4
01728,31
11705,33
07268,2
03863,0
06713,4
05612,18
01594,11
02038,25
07125,25
03629,1
07242,1
06677,25
00396,4
06336,34
07922,14
00765,4
01358,2
00640,7
03448,15
09115,8
02973,11
10315,12
11347,1
00081,33
04744,4
10488,28
07292,1
07126,17
04212,17
12213,1
04174,13
08619,16
04992,2
10530,38
08476,14
04822,13
11308,32
08833,34
03476,16
01347,38
07275,42
11652,6
03571,11
06186,17
02026,1
02481,30
04079,27
03398,7
10382,25
03634,1
03055,31
08423,39
12118,12
01719,10
10823,26
12296,7
03178,34
11177,18
00497,9
06784,12
06342,14
04358,13
12553,7
12194,3
04209,12
05632,14
01907,31
01309,6
10634,9
03313,33
06232,13
02063,2
10801,8
11952,3
05309,6
10761,31
03015,31
08198,3
07103,4
00059,16
09349,38
11976,22
08739,35
10789,38
02004,9
09459,3
05384,9
12394,10
01818,13
09714,38
11114,42
01255,12
11751,38
00007,12
09831,13
01290,4
06551,2
01771,3
09057,35
08037,38
00655,11
03857,10
01150,32
05587,12
09262,8
10539,14
04547,7
02501,12
11045,19
09870,3
01404,38
01303,1
11993,11
02165,2
03036,5
03489,12
10179,3
02246,5
11426,5
06649,4
09218,5
05202,18
10284,13
04660,10
01469,20
04758,4
11485,33
11099,35
08307,16
11741,4
08456,41
11056,2
07053,42
12088,2
10504,9
05942,7
09366,8
10502,26
04543,3
08250,35
06573,13
01149,31
03009,0
12617,31
10646,13
10364,10
03688,4
00323,6
11073,13
08947,5
08130,18
07625,31
08393,3
08857,13
03343,15
09791,20
04423,1
02761,10
06724,12
11476,5
10597,10
08011,13
00205,9
05504,11
03783,23
04127,4
01114,12
02915,17
04633,38
12029,4
07898,5
08472,8
10437,25
06469,4
08724,2
10356,8
08722,30
08264,5
00241,13
12537,28
02348,4
00236,12
02177,14
04002,12
03384,4
07703,38
03348,5
06012,4
00263,25
09328,36
11915,38
05275,12
11095,1
04881,10
08340,31
05287,13
05400,26
10480,31
00637,29
08055,18
04728,5
12371,28
09547,18
04804,17
04714,11
08592,4
03822,15
02505,31
00464,2
00192,12
04250,25
11244,28
12117,31
11003,9
00743,17
01458,38
02378,18
07734,2
05055,38
04998,3
04946,2
09180,17
05365,34
12377,11
04716,5
01411,7
03243,25
05680,10
03865,12
01494,7
04667,33
02166,13
05343,1
02257,12
01693,17
01369,2
08958,4
07414,28
08632,2
01283,36
00250,20
07148,33
00204,17
04208,31
10852,11
10774,35
00729,35
06992,26
11251,38
01368,40
06152,1
00865,33
06550,27
03017,26
09805,38
04106,31
00243,0
00641,8
07949,42
07290,25
04309,7
00244,10
11191,1
08554,1
06355,17
02563,11
09934,12
08422,18
05391,2
08060,18
06566,4
11755,22
05565,8
04408,3
01192,2
05480,10
05264,10
06225,13
01323,5
09851,8
09844,36
09705,7
01799,9
07310,14
11017,8
01349,2
04523,5
05144,38
04843,3
00330,4
08352,21
07296,2
04310,9
11168,33
08612,13
10673,1
09234,1
05027,6
00121,7
12056,3
07958,7
11254,31
04924,10
10584,20
04076,5
04840,5
01281,1
00332,3
12584,11
03915,4
11351,18
12516,13
09548,19
05861,9
03431,4
07166,4
10112,2
04215,16
09117,4
07374,18
00481,2
10969,12
01155,33
11853,25
04789,7
00901,24
06341,18
05408,12
07697,29
07505,29
01855,5
09229,10
06692,42
05825,12
02346,5
06439,9
03220,24
01942,1
10105,7
04864,1
09236,7
00049,1
05278,5
00698,1
07254,38
00163,31
09191,12
02508,9
04114,26
12182,1
08558,12
02163,2
03072,2
02272,4
09414,10
02581,17
08181,38
04446,5
02608,33
04669,10
05272,1
00895,5
00336,7
02460,11
06213,4
06968,18
10137,23
09488,35
02215,1
06470,35
08513,1
01205,29
05366,13
12054,12
07270,34
11109,23
09732,28
08024,38
04128,13
05847,2
10056,39
01384,5
08669,12
05383,28
07842,5
08044,25
11765,39
12228,7
08273,8
05998,12
08984,21
03572,38
11518,39
10190,11
09228,9
11049,12
07057,2
06712,38
11984,6
00935,11
03146,3
06641,20
04338,4
00032,34
04400,21
10021,38
05688,35
10318,27
06420,11
08636,13
11999,23
12168,2
09106,11
04182,31
08814,4
04584,1
01531,1
08594,13
08449,24
00189,8
10736,25
01425,14
07307,35
10594,38
10729,35
07735,10
11843,1
02222,2
09647,5
04778,38
08641,5
06667,4
02762,38
04722,4
11344,42
00149,21
04504,4
10756,17
00339,22
05162,11
00827,2
09388,11
02015,38
05359,40
02515,11
08517,1
02480,6
09710,28
02452,38
00195,2
05233,18
02479,18
02046,38
03131,14
04228,9
11658,42
01582,11
11975,38
08353,38
05031,11
02742,1
02494,1
04677,7
02342,18
06459,14
06895,35
06923,8
11665,13
09968,38
07860,4
11816,10
02883,2
11493,12
03056,31
01136,12
10483,25
03707,3
11982,1
11769,12
09998,25
12231,35
04890,1
01297,33
09382,28
03593,9
02148,12
00666,14
08571,17
04649,12
00347,7
00579,0
02102,8
09850,18
01753,24
06393,40
10253,10
05754,10
00658,13
01556,4
10045,8
01131,8
08401,4
10694,12
06665,34
00482,35
01793,8
09902,4
12220,13
03060,8
10928,5
03527,9
06192,31
09096,3
01817,31
06240,33
09042,3
10240,17
01904,36
07665,13
06499,4
07013,4
12021,15
08080,2
07359,23
02075,18
02098,18
06710,38
05121,1
10577,31
11905,38
02145,4
07685,38
00760,3
01677,1
08644,5
02721,2
12587,6
05563,10
04914,23
10171,11
07220,9
00897,31
05499,33
09986,2
09640,5
09404,31
07026,17
11470,31
08394,18
03638,1
01705,35
00941,29
11483,34
06954,31
00635,7
03352,9
01826,14
12126,6
04011,20
04661,1
12295,4
06940,38
04953,30
08434,12
01399,12
09895,9
11744,38
06493,2
10641,1
06875,38
00853,29
01984,10
03360,41
10175,22
05236,4
03382,1
06448,7
05558,35
04884,2
02158,3
04062,11
10625,9
00824,25
02976,2
02679,2
02425,40
10158,4
04983,8
06095,5
02629,15
04153,33
05356,4
04218,26
07980,10
00503,7
01508,38
09025,9
12364,3
08639,9
03274,40
06545,8
11704,35
04577,13
02482,30
10788,8
11977,25
03580,30
08696,15
12089,3
01703,25
08860,9
04496,42
08499,15
02235,8
02902,4
12214,12
11488,9
03911,3
00695,4
01288,8
10006,12
10369,2
11960,18
09545,1
11205,15
04421,31
06228,13
11457,12
05624,25
12437,29
02413,8
03640,17
02449,9
06763,7
05627,5
08687,1
01624,7
08872,3
03071,1
04733,12
04969,13
06831,1
11333,13
11371,12
00373,5
10136,8
00582,2
03786,25
12120,30
09512,29
04774,31
07869,2
07945,1
01798,7
03897,1
08091,2
11151,10
00997,38
06127,28
11249,8
06953,13
06759,1
00016,21
01453,4
07185,29
10647,3
00524,11
10745,32
06376,38
08993,18
10700,36
09126,25
07105,1
10903,17
05899,14
10109,25
12210,11
06136,42
05936,8
00803,5
02305,1
09759,13
02210,7
11413,4
07238,1
07795,4
05143,13
03334,3
09306,5
05379,24
02947,9
03507,12
10333,4
03261,12
10100,18
09569,4
09725,18
01027,4
08912,38
00999,16
02706,33
06599,8
04280,13
04699,26
04926,5
05941,35
08258,33
09879,38
05349,23
07976,9
06817,5
07093,4
00067,2
04394,17
11268,11
02254,3
11730,17
04943,14
00108,33
01830,7
06334,22
03285,12
03244,12
02618,34
10210,32
01276,31
05798,13
03548,38
11175,12
01688,1
10715,13
10494,10
11020,33
01410,15
06791,24
11836,7
09785,10
11033,1
00494,10
07263,5
06613,3
05593,36
08931,33
04555,36
01568,2
04999,35
09244,2
02592,3
10299,8
02058,12
06436,33
12489,4
08212,2
09789,9
02653,9
01986,2
08963,2
10421,38
08987,18
01550,13
09103,22
10272,10
02143,11
10495,13
07182,38
00979,2
04709,40
11737,13
02686,4
04012,4
00986,5
10211,10
09837,17
05068,19
08503,10
10035,2
06628,12
05590,13
10870,35
03076,34
01687,38
12557,3
02779,4
12019,42
06881,35
07619,38
02829,35
06530,22
11584,4
09456,13
04108,25
11552,38
04799,16
08294,13
01534,5
01667,6
00772,13
02192,4
10116,38
03162,33
01267,18
01066,31
05397,35
11084,6
02298,7
05653,14
00428,38
09409,25
12238,31
03284,12
03406,5
06417,8
05665,13
12366,1
09209,5
02495,13
00000,16
01049,35
05398,12
06558,10
06768,24
03233,25
08081,9
02658,12
02610,27
07969,18
12050,2
01332,4
00808,17
05762,12
10877,2
05261,38
01593,10
04448,17
01249,12
02216,11
11417,3
08139,9
08245,13
01633,12
09300,25
09529,9
08108,11
04606,4
11525,25
07953,29
10046,11
08169,12
06349,40
07966,25
02561,4
03581,35
01052,4
04100,15
03117,36
06780,10
07473,3
01345,8
08114,1
08442,13
03961,15
03573,10
00125,10
03198,1
00831,7
05457,13
00401,36
02172,18
03047,2
04033,1
12376,2
07559,30
10897,3
08177,13
11694,9
00977,10
01773,10
02253,11
10981,35
01340,13
06548,12
03133,25
07472,13
12305,5
00749,30
05822,1
05005,13
04491,12
10734,6
05787,13
06721,1
07173,4
10087,3
00115,3
12554,6
01070,8
06523,12
06747,35
04437,40
09088,10
00512,25
08598,13
02287,17
04031,1
06098,23
10663,2
09406,2
08493,7
00079,18
03793,8
12283,2
01097,9
10695,18
11824,17
08930,31
06252,38
05579,2
03129,38
05207,11
05496,16
12069,9
07123,8
11202,3
04167,5
03173,34
02314,4
00758,3
03887,38
01042,12
05289,23
08914,3
11601,4
08896,15
01774,5
02229,17
10953,2
02375,33
06029,25
07826,26
01647,9
01562,38
01226,1
00682,35
06660,12
08767,4
08013,21
02936,18
00455,33
08546,10
07996,10
08811,8
07579,4
02550,1
05262,3
02641,11
03217,24
04322,10
08781,1
11293,22
07543,4
12263,7
04180,0
03148,35
09736,13
09185,23
01877,2
10741,36
07885,20
03443,12
11440,14
05451,15
05468,2
10602,17
12581,9
12008,26
07581,13
01912,9
12473,31
11166,2
01603,25
01301,18
01932,1
07659,8
07892,25
10075,1
07928,15
05269,1
05137,25
03545,13
11953,8
08008,16
04723,4
00736,39
05508,13
08194,29
10655,25
12318,4
01333,9
05541,11
11991,8
06038,27
06546,33
02690,35
02981,5
11521,17
06666,11
10966,8
02956,11
04780,18
03599,38
03803,13
11624,12
10349,10
06268,35
00632,25
10347,4
10616,11
05888,5
07737,20
06246,2
03541,5
07179,2
06396,10
01220,13
08777,38
01117,38
10802,38
05755,4
10205,26
09125,17
05657,2
02311,35
07327,8
02522,5
06787,24
10007,4
03327,13
07531,38
02539,25
06996,18
06959,9
11323,10
05425,9
11710,33
02568,25
07598,38
09453,13
08216,12
00656,29
06200,18
04185,23
03704,35
02379,12
12028,12
07293,32
02242,22
05654,2
03464,10
00621,14
05838,23
03595,3
05756,9
03463,12
06231,8
06854,0
04240,7
11330,38
11053,2
03735,35
01316,5
03376,3
05477,13
08602,3
00034,2
10327,15
12599,10
12385,11
00434,12
05939,35
04618,31
10596,25
08221,1
05444,28
08416,12
09727,11
07475,10
07614,3
07932,5
03311,15
10894,17
07903,13
04663,6
00537,15
02964,9
10236,2
12573,17
03097,13
07789,17
07240,12
10743,2
09596,26
11782,17
07515,13
11932,17
04229,38
01033,41
02488,13
06418,38
10645,18
05277,25
12148,5
03200,5
11407,21
02535,40
00075,12
00342,9
04143,10
09589,33
05932,7
02997,12
05307,4
04624,8
06738,25
06036,1
02489,25
11343,7
05410,4
12258,35
00761,13
03075,13
01960,1
04482,9
03309,2
08964,8
03830,1
06262,4
02450,11
02989,26
04103,17
00318,17
00826,15
04373,8
06698,34
02230,14
07486,13
01686,7
10537,21
00595,3
12253,24
09832,3
00669,4
07411,39
12002,5
03849,38
08762,9
09087,26
11657,1
01431,18
02225,17
10861,11
04464,13
10009,23
07708,16
07606,38
00681,14
09707,2
04698,26
08172,38
02456,13
06067,13
09387,13
06708,42
09312,8
08119,17
10404,7
05332,25
01083,10
10656,1
12604,35
04372,18
11760,18
02072,30
11842,42
12496,33
00262,18
11604,16
07282,26
02374,8
03410,28
12399,39
11974,8
01805,28
00975,8
00904,18
00459,32
05180,21
00367,38
09144,38
10986,26
07157,15
11645,26
10311,35
10762,4
11994,9
00169,17
08506,18
05989,3
02643,34
06525,3
11510,39
04324,35
05881,38
08461,1
04795,0
10744,3
03298,18
02164,2
05049,2
07510,5
12191,36
11884,2
00365,11
00276,34
07733,11
10990,15
12251,9
10613,34
06732,35
05637,1
01336,34
10813,4
03038,1
11101,11
05323,13
05687,1
11513,1
06700,5
03308,7
05913,33
10342,9
11723,16
08757,15
10682,25
06794,2
04091,12
07927,35
01169,20
10394,13
01801,22
03627,1
08200,4
00076,1
01714,42
02492,22
08922,17
05768,33
09258,3
03328,9
06601,8
08850,8
07085,42
08464,4
07621,34
12287,2
00956,42
03665,26
04367,30
03397,16
04476,2
00141,4
02740,23
09940,2
04007,4
10654,16
05991,2
03831,4
05327,18
07584,5
04425,28
07646,18
11272,39
12237,1
03787,13
10329,8
09511,38
07896,3
03367,29
02577,5
11097,38
02600,30
08796,13
11879,13
03977,4
06486,9
09254,27
06835,38
08749,27
06728,13
12402,31
05404,20
09036,28
01999,3
09433,31
02220,8
06333,4
05779,30
09670,5
04257,5
11030,7
03960,18
04340,25
08515,7
01195,10
05007,2
11754,13
10929,5
07068,31
07981,25
07086,5
01835,2
06565,9
00581,10
12320,36
12086,10
06974,28
05176,26
03323,1
01740,13
12460,14
08771,13
10636,12
08362,31
02019,17
01419,12
04245,8
06937,10
06197,36
02079,17
06026,13
12087,20
05432,8
06399,35
09891,7
00449,8
07470,3
02514,2
12563,30
03892,10
04417,1
04858,7
00462,25
10409,1
02010,36
05427,38
10030,1
01385,7
05124,12
01142,3
03992,9
01606,18
01605,8
05178,4
00848,12
02650,39
00930,38
05083,12
12319,18
10671,2
11430,18
01144,12
02219,28
11622,2
00085,35
08672,14
04973,10
02061,9
06045,4
09701,8
07967,10
10859,38
11508,8
00601,11
06244,23
01538,5
01082,13
09693,4
08952,33
12307,5
00737,38
10970,12
10858,1
09199,13
11686,17
03994,35
06622,38
09073,29
00668,11
02082,15
02669,18
01619,2
03205,13
11359,35
08379,9
11024,14
11807,4
05337,22
02442,11
06977,35
07782,8
06587,11
10373,25
11352,2
10453,23
11448,38
09142,1
12154,7
00405,36
06283,4
00568,2
05681,16
00702,39
02916,1
12137,5
05250,38
03477,12
08635,17
07772,13
07483,1
03958,22
07102,10
03413,6
07324,12
07817,38
00399,12
10612,21
08433,17
05006,1
10173,26
05545,38
06357,1
05182,8
10017,12
09320,1
02833,17
01180,26
04223,2
08407,3
10875,36
11572,8
07895,35
09391,5
03609,38
00053,9
09487,13
07266,1
08313,5
05924,38
10724,12
03447,4
05960,12
00933,38
01380,9
11085,15
00245,40
00804,12
11781,6
02869,1
01080,2
09313,12
02319,7
02719,9
05502,2
05371,3
11238,8
01612,42
02453,25
05816,31
10984,7
08961,3
09473,23
09105,10
03296,3
05712,20
08538,13
05132,39
05239,26
11002,19
10900,4
01888,16
01560,42
01580,6
11987,9
04798,38
02671,9
10503,2
08864,11
07012,12
02417,13
11794,1
09245,29
11094,5
11891,8
06143,11
01429,7
04252,18
06704,33
10711,4
11549,11
12248,15
00019,38
05594,8
08325,12
08862,23
03623,2
11511,31
01093,18
09835,23
09576,13
02697,38
07705,1
04484,5
07638,12
08083,38
07048,31
05845,3
09221,9
03845,35
10867,9
08824,30
05442,4
01379,31
09639,4
11806,8
09112,3
04670,4
04909,8
07136,38
08131,40
09070,12
01350,5
12374,11
00196,8
02967,2
08871,3
06774,25
03098,9
06251,17
03585,10
03302,1
09261,25
02486,9
05992,40
10593,22
12351,8
00976,23
02241,13
06405,7
12332,13
06827,16
02750,9
02952,33
12541,38
02940,8
08877,14
10328,31
04262,7
04672,18
08991,19
00334,10
04498,2
07812,5
10590,2
06261,9
05044,35
00444,25
05352,27
09282,10
04812,5
11387,35
11873,0
06998,8
12018,10
03838,3
00570,3
07891,12
08550,2
04839,4
12085,10
12275,10
08147,34
01352,25
11706,13
08148,12
06207,9
06093,2
00683,12
02941,16
10760,5
00190,10
00801,25
11384,34
00836,10
09286,13
03143,20
06331,10
07566,18
04176,9
09657,5
01217,9
08124,10
01963,26
07273,12
11071,9
09304,13
06856,12
00727,11
03990,12
09678,14
07985,24
06284,10
08450,38
08262,12
04708,38
00964,10
05662,18
12204,25
12055,1
04787,8
10627,11
06812,5
07207,38
00544,4
08648,29
11738,40
00916,13
06168,8
01518,16
01685,38
08266,38
10797,35
11702,24
11709,30
04827,22
04306,13
04303,25
06138,17
07295,36
06882,9
12077,31
09161,40
11894,10
03885,31
11871,9
01236,23
00701,4
10978,38
11559,8
05023,25
05554,11
04757,14
12256,1
03141,40
02419,31
10399,4
06918,13
02549,12
01865,31
12339,26
10204,23
08418,13
06657,33
07186,4
11570,15
11813,39
04249,5
06180,6
01803,7
01415,12
10564,12
03455,5
03569,13
05739,4
02578,22
11077,4
07040,3
10320,18
00667,13
08640,29
05248,40
04922,12
04456,18
02110,2
08839,5
10717,12
00376,41
04785,38
10196,33
08063,11
01655,13
05567,12
06494,2
03644,17
09745,3
08238,17
10917,10
09168,35
07557,11
08748,40
07469,12
08955,5
07564,4
01087,4
06266,18
08897,10
03914,4
01567,10
00457,8
02121,18
09345,36
05104,2
05702,12
10020,1
06521,36
08816,35
09017,11
09424,8
10381,4
08306,12
02890,9
09315,2
10248,35
06304,38
07840,25
05001,14
03031,1
03077,2
01141,33
10106,35
03273,30
05878,18
08999,35
09706,4
03185,12
03726,7
12346,30
11542,13
06770,25
00181,4
02656,25
08385,4
11516,19
06273,8
05737,4
08297,23
07988,35
02483,17
08941,33
09450,39
00479,13
10943,9
06043,35
06287,12
12331,13
03817,18
06135,2
07987,19
09961,31
10838,3
11983,2
04888,1
06458,30
11899,12
10587,11
08972,20
10670,29
04745,38
08629,13
12605,25
08563,28
12406,2
00346,18
03812,3
11336,31
09853,3
05868,9
02993,2
06687,20
07727,1
00253,36
09353,11
09994,38
10047,5
10580,38
04122,20
00533,1
07364,12
03840,23
07622,9
07337,9
10393,20
00029,11
04416,17
07971,28
03993,39
02856,13
10086,8
07278,5
05065,13
05706,17
12075,18
04149,3
05546,10
07081,32
04783,25
01650,35
08830,2
03748,12
08575,2
11826,9
11433,13
07791,9
05156,28
03058,21
06340,9
09207,25
12285,36
02646,5
09094,33
01002,12
07214,7
03042,2
11845,9
03359,16
12329,20
10297,30
10266,38
10221,8
06466,2
05948,4
10069,35
03016,2
08457,10
02602,35
06735,12
07379,5
00691,4
07028,35
03754,10
04066,38
00188,10
03713,11
10341,33
00912,23
12183,10
11849,5
03363,25
00314,1
00885,18
12282,12
08007,26
01796,14
06509,18
04941,13
00751,28
07726,4
02681,2
10147,38
00748,1
06535,2
01766,14
07684,1
10779,21
10083,3
06210,19
11163,7
11780,36
08903,35
08009,31
00148,11
12591,5
06889,10
11929,18
06652,38
08199,40
04765,28
10522,16
06454,1
04159,31
05733,1
03625,25
11563,31
07724,2
05961,7
04137,1
01427,4
02199,4
06260,5
04773,13
05142,14
09887,31
02836,1
07350,15
00954,31
06956,38
06582,10
08293,4
01280,2
05247,5
06542,17
03225,23
05674,11
10321,9
10509,10
08812,15
00321,4
04210,14
00584,35
01214,30
06410,10
01086,18
05799,1
00813,13
02959,4
09016,9
12420,23
09040,1
08302,38
07116,17
09528,18
02328,10
02673,4
09023,3
04022,35
04869,39
05844,27
03801,9
12613,8
03433,11
12417,4
03676,2
09267,21
00398,4
04027,12
02267,12
04093,1
09540,10
02182,3
11128,1
02274,20
03562,7
03856,9
10630,2
04942,10
10068,16
02951,8
04643,19
06151,13
04121,7
06616,6
06406,17
04647,4
09292,10
00794,1
04917,9
01051,18
09742,14
01509,17
10148,3
03059,20
02649,11
02613,9
12101,1
09468,10
08005,38
07652,31
09339,23
04360,36
04867,11
09174,18
05117,15
00286,33
03249,11
11065,1
